player_name,nationality,position,team,league,age,birth_year_str,matches_played,starts,minutes_played,ninety_minutes,goals,assists,goal_contributions,goals_non_penalty,penalties_scored,penalties_attempted,yellow_cards,red_cards,xg_total,npxg_total,xa_total,npxg_xa_total,progressive_carries,progressive_passes,progressive_receptions,season,goals_per_90,assists_per_90,xG_per_90,xA_per_90,npxG_per_90,birth_year,valuation_year,player_id,market_value_in_eur,date,market_value_millions,team_avg_age,team_goals,team_minutes,squad_size,team_xg,team_xa,team_goals_per_player,goal_share_pct,is_team_top_scorer,minutes_share_pct,is_regular_starter,league_clean,league_multiplier,age_value_multiplier,position_group,position_multiplier,season_year,market_inflation_factor,finishing_efficiency,playmaking_efficiency,xg_overperformance,minutes_per_match,starting_rate,xg_xa_per_90,fifa_overall,fifa_potential,fifa_potential_gap,fifa_matched,is_wonderkid,high_potential_youth,youth_potential_premium,elite_rating
Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,18.0,2005.0,20,6,675,7.5,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,1.1,4.1,11.0,42.0,45.0,2024-25,0.533,0.133,0.4,0.147,0.4,2005.0,2024,816585.0,12000000.0,2024-12-20,12.0,24.153846153846157,68.0,33645,26,67.10000000000001,45.6,2.6153846153846154,5.88235294117647,0,2.0062416406598307,0,Other,0.75,0.6,MID,1.05,2024,1.08,1.3333333333333333,0.9090909090909092,1.0,33.75,0.3,0.547,76.0,79.0,0.0,False,0,0,1.0,0
Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,23.0,2000.0,26,19,1834,20.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,2.1,3.5,24.0,47.0,96.0,2024-25,0.049,0.049,0.074,0.103,0.074,2000.0,2024,448258.0,12000000.0,2024-12-20,12.0,23.444444444444443,58.0,31237,27,62.7,45.1,2.1481481481481484,1.7241379310344829,0,5.871242436853732,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.6666666666666666,0.4761904761904761,-0.5,70.53846153846153,0.7307692307692307,0.177,76.0,79.0,0.0,False,0,0,1.0,0
Lautaro Valenti,ar ARG,DF,Parma,it Serie A,25.0,1999.0,20,18,1556,17.3,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.2,0.2,0.2,0.4,3.0,28.0,3.0,2024-25,0.058,0.0,0.012,0.012,0.012,1999.0,2024,625202.0,1500000.0,2024-12-18,1.5,23.620689655172413,42.0,36823,29,43.5,28.3,1.4482758620689655,2.380952380952381,0,4.225619857154496,0,Other,0.75,1.0,DEF,0.9,2024,1.08,3.0,0.0,0.8,77.8,0.9,0.024,76.0,79.0,0.0,False,0,0,1.0,0
Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,29.0,1994.0,34,18,1835,20.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.9,1.3,13.0,86.0,8.0,2024-25,0.0,0.0,0.02,0.044,0.02,1994.0,2024,517753.0,3500000.0,2024-12-27,3.5,28.91304347826087,34.0,35114,23,41.5,31.9,1.4782608695652173,0.0,0,5.225835848949137,0,Other,0.75,0.88,MID,1.05,2024,1.08,0.0,0.0,-0.4,53.97058823529412,0.5294117647058824,0.064,76.0,79.0,0.0,False,0,0,1.0,0
Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23.0,2001.0,14,13,1129,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.8,1.2,4.0,42.0,1.0,2024-25,0.0,0.0,0.024,0.064,0.024,2001.0,2024,860992.0,4500000.0,2024-12-13,4.5,24.310344827586206,31.0,36249,29,34.1,24.9,1.0689655172413792,0.0,0,3.114568677756628,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.0,0.0,-0.3,80.64285714285714,0.9285714285714286,0.088,76.0,79.0,0.0,False,0,0,1.0,0
Emanuele Valeri,it ITA,DF,Parma,it Serie A,25.0,1998.0,35,34,2873,31.9,2.0,6.0,8.0,1.0,1.0,1.0,1.0,0.0,1.8,1.0,4.7,5.8,79.0,93.0,109.0,2024-25,0.063,0.188,0.056,0.147,0.031,1998.0,2024,445126.0,3000000.0,2024-12-18,3.0,23.620689655172413,42.0,36823,29,43.5,28.3,1.4482758620689655,4.761904761904762,0,7.802188849360454,0,Other,0.75,1.0,DEF,0.9,2024,1.08,1.1111111111111112,1.276595744680851,0.1999999999999999,82.08571428571429,0.9714285714285714,0.2029999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28.0,1995.0,31,31,2763,30.7,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.8,0.8,0.1,0.9,23.0,91.0,17.0,2024-25,0.098,0.0,0.026,0.003,0.026,1995.0,2024,277384.0,6000000.0,2024-12-27,6.0,26.76,34.0,35563,25,37.9,26.2,1.36,8.823529411764707,0,7.769310800551135,0,Other,0.75,1.0,DEF,0.9,2024,1.08,3.0,0.0,2.2,89.12903225806451,1.0,0.0289999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Álex Valle,es ESP,DF,Como,it Serie A,20.0,2004.0,15,12,1030,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.7,1.0,19.0,44.0,30.0,2024-25,0.0,0.0,0.026,0.061,0.026,2004.0,2024,709957.0,3000000.0,2024-12-03,3.0,26.272727272727277,38.0,34230,33,36.7,30.8,1.1515151515151516,0.0,0,3.0090563832895123,0,Other,0.75,0.8,DEF,0.9,2024,1.08,0.0,0.0,-0.3,68.66666666666667,0.8,0.087,76.0,79.0,0.0,False,0,0,1.0,0
Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,27.0,1997.0,4,1,138,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,5.0,1.0,2024-25,0.0,0.667,0.0,0.067,0.0,1997.0,2024,251896.0,1000000.0,2024-12-27,1.0,25.916666666666668,77.0,37153,24,76.1,55.0,3.208333333333333,0.0,0,0.3714370306570129,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.0,3.0,0.0,34.5,0.25,0.067,76.0,79.0,0.0,False,0,0,1.0,0
Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26.0,1998.0,36,34,3032,33.7,6.0,4.0,10.0,6.0,0.0,0.0,4.0,0.0,2.7,2.7,3.1,5.8,66.0,226.0,76.0,2024-25,0.178,0.119,0.08,0.092,0.08,1998.0,2024,369081.0,130000000.0,2024-12-27,130.0,25.916666666666668,77.0,37153,24,76.1,55.0,3.208333333333333,7.792207792207792,0,8.160848383710603,0,Other,0.75,1.0,DEF,0.9,2024,1.08,2.222222222222222,1.2903225806451613,3.3,84.22222222222223,0.9444444444444444,0.172,76.0,79.0,0.0,False,0,0,1.0,0
Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22.0,2002.0,20,14,1257,14.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.5,0.9,19.0,42.0,34.0,2024-25,0.0,0.071,0.036,0.036,0.036,2002.0,2024,490423.0,3000000.0,2024-12-18,3.0,26.272727272727277,38.0,34230,33,36.7,30.8,1.1515151515151516,0.0,0,3.6722173531989486,0,Other,0.75,0.95,DEF,0.9,2024,1.08,0.0,2.0,-0.5,62.85,0.7,0.072,76.0,79.0,0.0,False,0,0,1.0,0
Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26.0,1998.0,2,1,97,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,1.0,2024-25,0.0,0.0,0.0,0.091,0.0,1998.0,2024,400131.0,1500000.0,2024-12-27,1.5,26.76,34.0,35563,25,37.9,26.2,1.36,0.0,0,0.2727553918398335,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.0,0.0,0.0,48.5,0.5,0.091,76.0,79.0,0.0,False,0,0,1.0,0
Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,de Bundesliga,26.0,1998.0,13,11,872,9.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.7,1.7,0.0,1.8,10.0,28.0,26.0,2024-25,0.103,0.0,0.175,0.0,0.175,1998.0,2024,400131.0,1500000.0,2024-12-27,1.5,25.70833333333333,23.0,31890,24,32.7,22.5,0.9583333333333334,4.3478260869565215,0,2.7343994982753217,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.5882352941176471,0.0,-0.7,67.07692307692308,0.8461538461538461,0.175,76.0,79.0,0.0,False,0,0,1.0,0
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33.0,1991.0,37,37,3330,37.0,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.2,2.2,0.7,3.0,22.0,198.0,6.0,2024-25,0.081,0.027,0.059,0.019,0.059,1991.0,2024,139208.0,28000000.0,2024-12-16,28.0,25.47826086956522,85.0,36684,23,83.7,60.2,3.695652173913044,3.5294117647058822,0,9.077526987242395,0,Other,0.75,0.5,DEF,0.9,2024,1.08,1.3636363636363635,1.4285714285714286,0.7999999999999998,90.0,1.0,0.078,76.0,79.0,0.0,False,0,0,1.0,0
Vanderson,br BRA,DF,Monaco,fr Ligue 1,23.0,2001.0,29,23,2064,22.9,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,2.2,2.2,3.1,5.3,57.0,102.0,151.0,2024-25,0.044,0.131,0.096,0.135,0.096,2001.0,2024,789082.0,20000000.0,2024-12-10,20.0,22.925925925925927,63.0,31615,27,74.8,50.7,2.333333333333333,1.5873015873015872,0,6.528546575992408,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.4545454545454545,0.9677419354838708,-1.2000000000000002,71.17241379310344,0.7931034482758621,0.231,76.0,79.0,0.0,False,0,0,1.0,0
Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,22.0,2002.0,6,4,429,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2024-25,0.0,0.0,0.0,0.0,0.0,2002.0,2024,486046.0,8000000.0,2024-12-20,8.0,23.892857142857142,51.0,33581,28,47.4,36.3,1.8214285714285716,0.0,0,1.2775081147077216,0,Other,0.75,0.95,GK,0.75,2024,1.08,0.0,0.0,0.0,71.5,0.6666666666666666,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,37.0,1987.0,35,35,2823,31.4,9.0,4.0,13.0,8.0,1.0,2.0,5.0,0.0,11.2,9.6,3.0,12.6,29.0,22.0,120.0,2024-25,0.287,0.127,0.357,0.096,0.306,1987.0,2024,197838.0,1000000.0,2024-12-16,1.0,26.416666666666668,33.0,34288,24,32.0,21.8,1.375,27.27272727272727,1,8.233201119925338,0,Other,0.75,0.5,ATT,1.25,2024,1.08,0.8035714285714286,1.3333333333333333,-2.1999999999999997,80.65714285714286,1.0,0.4529999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,25.0,1998.0,11,9,671,7.5,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,2.7,29.0,14.0,63.0,2024-25,0.267,0.133,0.267,0.107,0.267,1998.0,2024,345886.0,7000000.0,2024-12-20,7.0,25.57692307692308,36.0,32194,26,37.1,27.3,1.3846153846153846,5.555555555555555,0,2.084239299248307,0,Other,0.75,1.0,MID,1.05,2024,1.08,1.0,1.25,0.0,61.0,0.8181818181818182,0.374,76.0,79.0,0.0,False,0,0,1.0,0
Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,25.0,1998.0,8,3,305,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.7,1.4,9.0,13.0,24.0,2024-25,0.0,0.0,0.206,0.206,0.206,1998.0,2024,345886.0,7000000.0,2024-12-20,7.0,25.13793103448276,35.0,33514,29,35.2,25.3,1.206896551724138,0.0,0,0.9100674345049832,0,Other,0.75,1.0,MID,1.05,2024,1.08,0.0,0.0,-0.7,38.125,0.375,0.412,76.0,79.0,0.0,False,0,0,1.0,0
Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,28.0,1995.0,33,33,2969,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-25,0.0,0.0,0.0,0.0,0.0,1995.0,2024,248454.0,3000000.0,2024-12-20,3.0,25.70833333333333,23.0,31890,24,32.7,22.5,0.9583333333333334,0.0,0,9.310128566948888,0,Other,0.75,1.0,GK,0.75,2024,1.08,0.0,0.0,0.0,89.96969696969697,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Devis Vásquez,co COL,GK,Empoli,it Serie A,26.0,1998.0,32,32,2880,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-25,0.0,0.0,0.0,0.0,0.0,1998.0,2024,495722.0,4000000.0,2024-12-18,4.0,25.48275862068965,31.0,37297,29,32.4,23.0,1.0689655172413792,0.0,0,7.72180068101992,0,Other,0.75,1.0,GK,0.75,2024,1.08,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Johan Vásquez,mx MEX,DF,Genoa,it Serie A,25.0,1998.0,36,34,3041,33.8,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,2.4,2.4,0.3,2.7,37.0,96.0,12.0,2024-25,0.089,0.0,0.071,0.009,0.071,1998.0,2024,532937.0,10000000.0,2024-12-18,10.0,25.485714285714284,35.0,38662,35,38.1,30.2,1.0,8.571428571428571,0,7.86560446950494,0,Other,0.75,1.0,DEF,0.9,2024,1.08,1.25,0.0,0.6000000000000001,84.47222222222223,0.9444444444444444,0.0799999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,28.0,1996.0,29,27,2461,27.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,1.6,9.0,96.0,3.0,2024-25,0.073,0.0,0.051,0.007,0.051,1996.0,2024,239962.0,5000000.0,2024-12-20,5.0,25.03846153846154,53.0,33374,26,48.1,33.4,2.0384615384615383,3.7735849056603774,0,7.37400371546713,0,Other,0.75,1.0,DEF,0.9,2024,1.08,1.4285714285714286,0.0,0.6000000000000001,84.86206896551724,0.9310344827586208,0.0579999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Jesus Vazquez,es ESP,DF,Valencia,es La Liga,21.0,2003.0,19,10,919,10.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.6,0.8,32.0,21.0,48.0,2024-25,0.0,0.0,0.01,0.059,0.01,2003.0,2024,623024.0,4000000.0,2024-12-27,4.0,24.043478260869566,39.0,30449,23,35.6,19.1,1.6956521739130437,0.0,0,3.0181615159775363,0,Other,0.75,0.95,DEF,0.9,2024,1.08,0.0,0.0,-0.1,48.36842105263158,0.5263157894736842,0.0689999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33.0,1991.0,32,25,2189,24.3,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,4.7,6.1,37.0,99.0,194.0,2024-25,0.041,0.206,0.058,0.193,0.058,1991.0,2024,221316.0,3500000.0,2024-12-27,3.5,25.916666666666668,77.0,37153,24,76.1,55.0,3.208333333333333,1.2987012987012987,0,5.891852609479719,0,Other,0.75,0.5,DEF,0.9,2024,1.08,0.7142857142857143,1.0638297872340423,-0.3999999999999999,68.40625,0.78125,0.251,76.0,79.0,0.0,False,0,0,1.0,0
Matías Vecino,uy URU,MF,Lazio,it Serie A,32.0,1991.0,20,7,877,9.7,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,2.3,2.3,2.4,4.6,4.0,29.0,14.0,2024-25,0.206,0.309,0.237,0.247,0.237,1991.0,2024,143812.0,2500000.0,2024-12-18,2.5,26.36,50.0,35040,25,45.0,35.4,2.0,4.0,0,2.5028538812785386,0,Other,0.75,0.7,MID,1.05,2024,1.08,0.8695652173913044,1.25,-0.2999999999999998,43.85,0.35,0.484,76.0,79.0,0.0,False,0,0,1.0,0
Danilo Veiga,pt POR,DF,Lecce,it Serie A,21.0,2002.0,13,2,374,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,10.0,10.0,13.0,2024-25,0.0,0.0,0.143,0.071,0.143,2002.0,2024,728485.0,1000000.0,2024-12-19,1.0,24.82758620689655,27.0,35200,29,34.0,24.1,0.9310344827586208,0.0,0,1.0625,0,Other,0.75,0.95,DEF,0.9,2024,1.08,0.0,0.0,-0.6,28.76923076923077,0.1538461538461538,0.2139999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Renato Veiga,pt POR,"DF,MF",Chelsea,eng Premier League,21.0,2003.0,7,1,181,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,7.0,3.0,2024-25,0.0,0.0,0.05,0.0,0.05,2003.0,2024,805714.0,10000000.0,2024-12-16,10.0,22.814814814814813,60.0,37380,27,69.1,52.8,2.2222222222222223,0.0,0,0.4842161583734617,0,Other,0.75,0.95,DEF,0.9,2024,1.08,0.0,0.0,-0.1,25.857142857142858,0.1428571428571428,0.05,76.0,79.0,0.0,False,0,0,1.0,0
Renato Veiga,pt POR,DF,Juventus,it Serie A,21.0,2003.0,13,12,1093,12.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.1,1.1,9.0,40.0,0.0,2024-25,0.0,0.083,0.083,0.008,0.083,2003.0,2024,805714.0,10000000.0,2024-12-16,10.0,23.92,56.0,36528,25,51.5,36.1,2.24,0.0,0,2.9922251423565487,0,Other,0.75,0.95,DEF,0.9,2024,1.08,0.0,3.0,-1.0,84.07692307692308,0.9230769230769232,0.091,76.0,79.0,0.0,False,0,0,1.0,0
Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,20.0,2003.0,27,10,1127,12.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.3,2.3,0.6,2.8,2.0,8.0,27.0,2024-25,0.08,0.0,0.184,0.048,0.184,2003.0,2024,888493.0,4000000.0,2024-12-27,4.0,25.217391304347824,35.0,33039,23,31.1,20.2,1.5217391304347827,2.857142857142857,0,3.4111201912890827,0,Other,0.75,0.8,ATT,1.25,2024,1.08,0.4347826086956522,0.0,-1.2999999999999998,41.74074074074074,0.3703703703703703,0.2319999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,28.0,1995.0,14,11,1029,11.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.7,9.0,64.0,2.0,2024-25,0.0,0.088,0.053,0.018,0.053,1995.0,2024,202228.0,4500000.0,2024-12-20,4.5,26.40909090909091,51.0,33366,22,49.7,35.9,2.3181818181818183,0.0,0,3.083977701852185,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.0,3.0,-0.6,73.5,0.7857142857142857,0.071,76.0,79.0,0.0,False,0,0,1.0,0
Joël Veltman,nl NED,DF,Brighton,eng Premier League,32.0,1992.0,21,19,1697,18.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.5,0.9,32.0,85.0,34.0,2024-25,0.0,0.0,0.026,0.026,0.026,1992.0,2024,111195.0,7000000.0,2024-12-16,7.0,24.580645161290324,64.0,37550,31,59.5,40.5,2.064516129032258,0.0,0,4.519307589880159,0,Other,0.75,0.7,DEF,0.9,2024,1.08,0.0,0.0,-0.5,80.80952380952381,0.9047619047619048,0.052,76.0,79.0,0.0,False,0,0,1.0,0
Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,23.0,2001.0,13,12,1015,11.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,1.2,1.7,8.0,51.0,1.0,2024-25,0.0,0.177,0.053,0.106,0.053,2001.0,2024,557459.0,55000000.0,2024-12-16,55.0,23.79310344827586,54.0,35498,29,52.7,36.8,1.862068965517241,0.0,0,2.85931601780382,0,Other,0.75,1.0,DEF,0.9,2024,1.08,0.0,1.6666666666666667,-0.6,78.07692307692308,0.9230769230769232,0.159,76.0,79.0,0.0,False,0,0,1.0,0
Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,de Bundesliga,21.0,2003.0,15,2,364,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,7.0,7.0,30.0,2024-25,0.0,0.0,0.05,0.075,0.05,2003.0,2024,601143.0,800000.0,2024-12-20,0.8,26.13636363636364,46.0,30239,22,45.2,31.4,2.090909090909091,0.0,0,1.2037435100367075,0,Other,0.75,0.95,DEF,0.9,2024,1.08,0.0,0.0,-0.2,24.266666666666666,0.1333333333333333,0.125,76.0,79.0,0.0,False,0,0,1.0,0
Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,21.0,2002.0,36,36,3240,36.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024-25,0.0,0.028,0.0,0.0,0.0,2002.0,2024,565093.0,25000000.0,2024-12-16,25.0,24.580645161290324,64.0,37550,31,59.5,40.5,2.064516129032258,0.0,0,8.628495339547271,0,Other,0.75,0.95,GK,0.75,2024,1.08,0.0,1.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Simone Verdi,it ITA,"MF,FW",Como,it Serie A,32.0,1992.0,9,0,115,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,3.0,5.0,13.0,2024-25,0.0,0.0,0.077,0.385,0.077,1992.0,2024,130360.0,2500000.0,2024-06-03,2.5,26.272727272727277,38.0,34230,33,36.7,30.8,1.1515151515151516,0.0,0,0.3359626059012562,0,Other,0.75,0.7,MID,1.05,2024,1.08,0.0,0.0,-0.1,12.77777777777778,0.0,0.462,76.0,79.0,0.0,False,0,0,1.0,0
Jordan Veretout,fr FRA,MF,Lyon,fr Ligue 1,31.0,1993.0,27,19,1553,17.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,35.0,99.0,60.0,2024-25,0.116,0.0,0.11,0.035,0.11,1993.0,2024,164771.0,7000000.0,2024-12-10,7.0,25.74074074074074,62.0,33604,27,61.2,44.6,2.2962962962962963,3.225806451612903,0,4.62147363409118,0,Other,0.75,0.7,MID,1.05,2024,1.08,1.0526315789473684,0.0,0.1,57.51851851851852,0.7037037037037037,0.145,76.0,79.0,0.0,False,0,0,1.0,0
Arthur Vermeeren,be BEL,MF,RB Leipzig,de Bundesliga,19.0,2005.0,28,18,1572,17.5,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.9,1.3,14.0,77.0,20.0,2024-25,0.0,0.114,0.023,0.051,0.023,2005.0,2024,926694.0,25000000.0,2024-12-20,25.0,23.892857142857142,51.0,33581,28,47.4,36.3,1.8214285714285716,0.0,0,4.6812185462017215,0,Other,0.75,0.8,MID,1.05,2024,1.08,0.0,2.2222222222222223,-0.4,56.142857142857146,0.6428571428571429,0.074,76.0,79.0,0.0,False,0,0,1.0,0
Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,de Bundesliga,23.0,2001.0,17,7,718,8.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,1.6,2.9,18.0,16.0,42.0,2024-25,0.125,0.0,0.162,0.2,0.162,2001.0,2024,409517.0,5000000.0,2024-05-29,5.0,26.692307692307693,33.0,31435,26,31.3,21.0,1.2692307692307692,3.0303030303030303,0,2.284078256720216,0,Other,0.75,1.0,MID,1.05,2024,1.08,0.7692307692307692,0.0,-0.3,42.23529411764706,0.4117647058823529,0.362,76.0,79.0,0.0,False,0,0,1.0,0
Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,31.0,1993.0,25,10,988,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,0.4,1.0,1.4,10.0,64.0,22.0,2024-25,0.0,0.0,0.109,0.091,0.036,1993.0,2024,300168.0,3000000.0,2024-12-27,3.0,25.566666666666663,53.0,37568,30,54.4,37.1,1.7666666666666666,0.0,0,2.6298977853492334,0,Other,0.75,0.7,MID,1.05,2024,1.08,0.0,0.0,-1.2,39.52,0.4,0.2,76.0,79.0,0.0,False,0,0,1.0,0
Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,31.0,1992.0,18,16,1391,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,3.0,32.0,2.0,2024-25,0.0,0.0,0.006,0.006,0.006,1992.0,2024,99331.0,3000000.0,2024-12-16,3.0,26.416666666666668,33.0,34288,24,32.0,21.8,1.375,0.0,0,4.056812879141391,0,Other,0.75,0.7,DEF,0.9,2024,1.08,0.0,0.0,-0.1,77.27777777777777,0.8888888888888888,0.012,76.0,79.0,0.0,False,0,0,1.0,0
Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,27.0,1996.0,24,24,2160,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-25,0.0,0.0,0.0,0.0,0.0,1996.0,2024,286047.0,35000000.0,2024-12-16,35.0,23.79310344827586,54.0,35498,29,52.7,36.8,1.862068965517241,0.0,0,6.0848498506958135,0,Other,0.75,1.0,GK,0.75,2024,1.08,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,25.0,1999.0,37,35,3092,34.4,5.0,5.0,10.0,4.0,1.0,1.0,3.0,0.0,3.5,2.7,5.4,8.1,104.0,68.0,226.0,2024-25,0.145,0.145,0.102,0.157,0.078,1999.0,2024,540536.0,8000000.0,2024-12-27,8.0,25.041666666666668,24.0,32947,24,31.9,22.5,1.0,20.833333333333336,1,9.384769478252952,0,Other,0.75,1.0,MID,1.05,2024,1.08,1.4285714285714286,0.9259259259259258,1.5,83.56756756756756,0.945945945945946,0.259,76.0,79.0,0.0,False,0,0,1.0,0
Pau Victor,es ESP,FW,Barcelona,es La Liga,22.0,2001.0,21,2,319,3.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,0.9,3.9,6.0,11.0,28.0,2024-25,0.571,0.286,0.857,0.257,0.857,2001.0,2024,707572.0,5000000.0,2024-12-27,5.0,23.807692307692307,99.0,37368,26,93.2,67.9,3.807692307692308,2.0202020202020203,0,0.8536715906658103,0,Other,0.75,0.95,ATT,1.25,2024,1.08,0.6666666666666666,1.1111111111111112,-1.0,15.19047619047619,0.0952380952380952,1.114,76.0,79.0,0.0,False,0,0,1.0,0
